日期,阶段编号,阶段名称,市场状态,阶段细分,阶段事件,市场26周收益,市场52周收益,市场26周年化波动率,市场52周最大回撤,波动环境,10年期国债收益率,13周利率变化bp,26周利率变化bp,利率方向,利率水平
2007-12-19,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.11294459887670305,1.5694730977156022,0.3352898897866207,-0.18674677056857036,高波动,4.428,-11.939999999999973,-1.2800000000000367,利率下行,高利率
2007-12-26,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.29194288595455475,1.7204429361515414,0.32419076002224373,-0.18674677056857036,高波动,4.4541,0.9100000000000108,5.560000000000009,利率震荡,高利率
2008-01-02,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.4085115540298201,1.7539895730786133,0.308183554351444,-0.18674677056857003,高波动,4.4363,-0.8700000000000152,-3.819999999999979,利率震荡,高利率
2008-01-09,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.47604532288177026,1.5872329425066862,0.30818341613034517,-0.18674677056857036,高波动,4.4022,2.8499999999999304,-7.5099999999999945,利率震荡,高利率
2008-01-16,1.0,股改后全面牛市,牛市,显著上行,股权分置改革、企业盈利改善、居民资金入市,0.48208354871506964,1.4859424883437833,0.30797821334875547,-0.18674677056857036,高波动,4.4028,-4.720000000000013,-5.1899999999999835,利率震荡,高利率
2008-01-23,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,0.17359810574683143,1.0000915206631564,0.33476652683549896,-0.18674677056857047,高波动,4.2883,-19.670000000000076,-4.170000000000051,利率下行,高利率
2008-01-30,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,0.10070358062405571,1.0196933235303955,0.3304766007942912,-0.18674677056857014,高波动,4.2502,-24.349999999999916,-3.5499999999999865,利率下行,高利率
2008-02-06,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,0.0727430224488439,1.1267128755022218,0.3246121165851522,-0.18674677056857003,高波动,4.2502,-29.389999999999983,-6.639999999999979,利率下行,高利率
2008-02-13,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,0.03878680532879453,0.9285755838578349,0.3250049853843616,-0.18674677056857025,高波动,4.1559,-43.63000000000001,-19.819999999999993,利率下行,高利率
2008-02-20,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,0.0352031182421384,0.9024052884359084,0.3241282586977045,-0.18674677056857047,高波动,4.1744,-37.05999999999996,-5.259999999999998,利率下行,高利率
2008-02-27,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.06549870940009006,0.899144320709468,0.33378706786931267,-0.18674677056857047,高波动,4.1436,-36.52999999999995,-13.3,利率下行,高利率
2008-03-05,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.08068308614485087,0.8689163496202426,0.3304691440338564,-0.18674677056857036,高波动,4.1635,-34.609999999999985,-8.04999999999998,利率下行,高利率
2008-03-12,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.07709758123224897,0.7428044494786674,0.3295539761860156,-0.18674677056857047,高波动,4.1954,-31.63999999999998,-18.33999999999998,利率下行,高利率
2008-03-19,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.25366282684502606,0.4358829101580637,0.37011870098927674,-0.2857561917098329,高波动,4.075,-35.299999999999976,-47.23999999999995,利率下行,高利率
2008-03-26,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.22332214167459163,0.42176634990616857,0.3742757556894988,-0.2857561917098329,高波动,4.0404,-41.37000000000004,-40.46000000000003,利率下行,高利率
2008-04-02,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.3264574063943011,0.2109724557982453,0.40080872144342705,-0.34935688815448196,高波动,4.0517,-38.45999999999998,-39.33,利率下行,高利率
2008-04-09,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.3079929122570231,0.19509782458218905,0.4084936197469536,-0.34935688815448185,高波动,4.0451,-35.709999999999994,-32.86000000000007,利率下行,高利率
2008-04-16,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.3519346979865151,0.04648565462783427,0.4120340378007328,-0.3528876167651174,高波动,4.0184,-38.440000000000026,-43.16000000000004,利率下行,高利率
2008-04-23,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.36212850524451756,-0.06201858044805775,0.41499302778092123,-0.39296644491245736,高波动,4.0244,-26.389999999999958,-46.06000000000003,利率下行,高利率
2008-04-30,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.26485984239277904,0.060624185798932695,0.4780218700258292,-0.39296644491245736,高波动,4.0725,-17.770000000000064,-42.119999999999976,利率下行,高利率
2008-05-07,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.21536798526179912,0.026523825683587132,0.47554496113302297,-0.39296644491245736,高波动,4.135,-11.520000000000064,-40.910000000000046,利率下行,高利率
2008-05-14,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.1650935005090285,0.04971186895123547,0.4727229092675218,-0.39296644491245736,高波动,4.1653,0.9400000000000297,-42.68999999999998,利率震荡,高利率
2008-05-21,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.22106203952263737,-0.09447279834944067,0.47809470798431963,-0.39296644491245725,高波动,4.1677,-0.6700000000000372,-37.73,利率震荡,高利率
2008-05-28,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.17965740317247936,-0.11527932690124998,0.47031088595501763,-0.392966444912457,高波动,4.1676,2.400000000000002,-34.12999999999995,利率震荡,高利率
2008-06-04,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.22691454097498487,-0.016318061630584357,0.46514104418565005,-0.39296644491245714,高波动,4.1589,-0.45999999999999375,-35.06999999999998,利率震荡,高利率
2008-06-11,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.3524204870862825,-0.23922159656121889,0.48348026095045893,-0.42448707886371817,高波动,4.3193,12.38999999999999,-19.24999999999999,利率上行,高利率
2008-06-18,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.3953400772853276,-0.3270470048575007,0.4947754074985896,-0.47572121703194314,高波动,4.3356,26.060000000000016,-9.23999999999996,利率上行,高利率
2008-06-25,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.4323722803781026,-0.2666574057638831,0.47919899474778993,-0.4757212170319429,高波动,4.4582,41.77999999999997,0.40999999999993264,利率上行,高利率
2008-07-02,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.4791880078225037,-0.2664302915407082,0.4773572692660957,-0.5039605785350363,高波动,4.536,48.42999999999993,9.969999999999946,利率上行,高利率
2008-07-09,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.4435804605375584,-0.1786995412164345,0.5060754749940026,-0.5039605785350365,高波动,4.5059,46.079999999999984,10.36999999999999,利率上行,高利率
2008-07-16,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.4843279165929463,-0.2357308886507804,0.5075836177828096,-0.5039605785350365,高波动,4.4338,41.54,3.0999999999999694,利率上行,高利率
2008-07-23,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.3844628166982854,-0.27760672766036765,0.49547992692988857,-0.5039605785350366,高波动,4.4136,38.91999999999997,12.530000000000019,利率上行,高利率
2008-07-30,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.373664103163068,-0.31058983567820975,0.4960911017049921,-0.5039605785350367,高波动,4.4351,36.26000000000005,18.489999999999984,利率上行,高利率
2008-08-06,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.4311408461130243,-0.38976031191159366,0.49777975028717847,-0.5039605785350363,高波动,4.4411,30.60999999999998,19.089999999999918,利率上行,高利率
2008-08-13,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.49387427863816413,-0.47424327881180683,0.5191050201199833,-0.5581840330501701,高波动,4.5038,33.84999999999998,34.790000000000006,利率上行,高利率
2008-08-20,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.5138252076366892,-0.49671033893477645,0.5121178908771015,-0.5591984881108731,高波动,4.3944,22.670000000000012,21.999999999999975,利率上行,高利率
2008-08-27,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.505918272359341,-0.5382799878579709,0.5100810984155978,-0.5812120705369637,高波动,4.3096,14.199999999999946,16.599999999999948,利率上行,高利率
2008-09-03,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.5264355730149368,-0.5646442124725096,0.505730527417361,-0.5901301283451955,高波动,4.1411,-1.780000000000026,-2.2400000000000198,利率震荡,高利率
2008-09-10,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.5379578323459402,-0.5735801658993736,0.5080742913554354,-0.6157608251270725,高波动,4.1015,-21.780000000000044,-9.390000000000054,利率下行,高利率
2008-09-17,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.5001209471389856,-0.6269216807683248,0.48435442053251543,-0.6429644816000673,高波动,3.7119,-62.37000000000003,-36.31000000000002,利率下行,高利率
2008-09-24,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.4848610686178859,-0.5999029980341001,0.49354952749567993,-0.6429644816000673,高波动,3.7601,-69.80999999999997,-28.03,利率下行,高利率
2008-10-01,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.3849727324944462,-0.5857529391060833,0.48646903235372796,-0.6429644816000675,高波动,3.7601,-77.58999999999996,-29.160000000000032,利率下行,高利率
2008-10-08,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.46278647353927027,-0.6282444320577758,0.48277883356609813,-0.6429644816000675,高波动,3.3499,-115.59999999999997,-69.51999999999998,利率下行,中利率
2008-10-15,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.471803456571555,-0.657694147560566,0.48568426419068433,-0.6581974759655919,高波动,3.1062,-132.76,-91.21999999999998,利率下行,中利率
2008-10-22,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.45322061320298834,-0.651225015242304,0.4822830557872267,-0.6680865649840233,高波动,3.1922,-122.13999999999996,-83.21999999999998,利率下行,中利率
2008-10-29,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.5647675750063724,-0.6800431664944117,0.4167872383612487,-0.6955299765465013,高波动,3.0694,-136.57000000000005,-100.30999999999999,利率下行,中利率
2008-11-05,2.0,金融危机熊市,熊市,显著下行,政策收紧、海外金融危机冲击、风险偏好急降,-0.5799132014152764,-0.6703864488615475,0.4118901615341446,-0.7017931740478744,高波动,3.0676,-137.34999999999994,-106.73999999999997,利率下行,中利率
2008-11-12,3.0,刺激政策修复,牛市,显著上行,逆周期政策发力、基建地产链修复、顺周期资产反弹,-0.5567461137502199,-0.6299244494454268,0.4317741959083021,-0.7017931740478744,高波动,2.8969,-160.69,-126.84000000000002,利率下行,低利率
2008-11-19,3.0,刺激政策修复,牛市,显著上行,逆周期政策发力、基建地产链修复、顺周期资产反弹,-0.4927462961549782,-0.6048808344823706,0.4549708784261515,-0.7017931740478743,高波动,3.0885,-130.59000000000003,-107.92000000000002,利率下行,中利率
2008-11-26,3.0,刺激政策修复,牛市,显著上行,逆周期政策发力、基建地产链修复、顺周期资产反弹,-0.4973662567421192,-0.5876681298026929,0.45488553073217886,-0.7017931740478744,高波动,3.1034,-120.61999999999995,-106.42,利率下行,中利率
2008-12-03,3.0,刺激政策修复,牛市,显著上行,逆周期政策发力、基建地产链修复、顺周期资产反弹,-0.45634009953113674,-0.5797044362925348,0.47124185231462407,-0.7017931740478744,高波动,2.9467,-119.44,-121.22000000000001,利率下行,中利率
2008-12-10,3.0,刺激政策修复,牛市,显著上行,逆周期政策发力、基建地产链修复、顺周期资产反弹,-0.3378198099561893,-0.5711856750703163,0.4647758846543764,-0.7017931740478744,高波动,3.013,-108.84999999999998,-130.63000000000002,利率下行,中利率
